block,cost,SHA_COMPRESS,SHA_EXTEND,KECCAK_PERMUTE,POSEIDON2_PERMUTE,ED_ADD,ED_DECOMPRESS,SECP256K1_ADD,SECP256K1_DOUBLE,SECP256K1_DECOMPRESS,SECP256R1_ADD,SECP256R1_DOUBLE,SECP256R1_DECOMPRESS,BN254_ADD,BN254_DOUBLE,BLS12381_ADD,BLS12381_DOUBLE,BLS12381_DECOMPRESS,BN254_FP_ADD,BN254_FP_SUB,BN254_FP_MUL,BN254_FP2_ADD,BN254_FP2_SUB,BN254_FP2_MUL,BLS12381_FP_ADD,BLS12381_FP_SUB,BLS12381_FP_MUL,BLS12381_FP2_ADD,BLS12381_FP2_SUB,BLS12381_FP2_MUL,SECP256K1_FP_ADD,SECP256K1_FP_SUB,SECP256K1_FP_MUL,UINT256_MUL
24000167,62928224523171390,30,30,92251,0,0,0,34745,70144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000168,76624659734489762,14,14,111644,0,0,0,36825,73728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000169,42382000728372710,25,25,72783,0,0,0,26912,53760,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000170,76977090429917349,14,14,119958,0,0,0,46994,95232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000171,2051406219432194,14,14,7977,0,0,0,10485,20992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000172,79160809177040556,64,64,136239,0,0,0,68153,137216,0,0,0,0,0,0,0,0,0,251622,0,0,35156,0,36078,0,0,0,0,0,0,0,0,0,21
24000173,67220562820090774,23,23,98049,0,0,0,41916,84480,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,108206,0,0,61066,0,30046,0,0,0,8
24000174,10936117508087650,62,62,34427,0,0,0,29173,58368,0,0,0,0,0,0,0,0,0,200934,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000175,73443920587562830,18,18,109542,0,0,0,46330,92672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000176,4999936736957475,14,14,17722,0,0,0,15312,30720,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000177,58586629494450724,18,18,104425,0,0,0,64827,129536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000178,69719484906967806,23,23,102755,0,0,0,41878,83456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000179,16647772485445210,56,56,54105,0,0,0,29227,58368,0,0,0,0,0,0,0,0,0,202302,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000180,34326902976583257,66,66,71706,0,0,0,53310,107520,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,324618,0,0,183198,0,90138,0,0,0,24
24000181,15345585701886120,19,19,52874,0,0,0,34717,69632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000182,38107119528085695,52,52,66920,0,0,0,45814,91648,0,0,0,0,0,0,0,0,2,200850,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,23
24000183,71513739479517805,19,19,114580,0,0,0,49824,99840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000184,13457554874468150,24,24,43756,0,0,0,42156,84992,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000185,43794007631540026,20,20,73923,0,0,0,40027,79872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000186,72514702563398767,18,18,96628,0,0,0,30556,61440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000187,17248984757341488,20,20,56974,0,0,0,35288,70656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000188,14383911190618093,14,14,54350,0,0,0,33360,66560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000189,45875503484948168,20,20,90394,0,0,0,46476,93696,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,108206,0,0,61066,0,30046,0,0,0,8
24000190,67228068403947166,78,78,106526,0,0,0,38630,77824,0,0,0,0,0,0,0,0,0,215615,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000191,10656962835236813,14,14,39772,0,0,0,33154,66560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000192,76230573037616268,14,14,117721,0,0,0,51836,103936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000193,8467765727239342,14,14,32153,0,0,0,27294,54784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000194,32983816792084125,16,16,71891,0,0,0,47724,96256,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,108206,0,0,61066,0,30046,0,0,0,8
24000195,33979763850135452,20,20,72488,0,0,0,53183,107008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000196,44546403262036585,30,30,78389,0,0,0,44070,88064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000197,74606558445912393,14,14,122256,0,0,0,51900,103936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000198,11835260912487662,30,30,45350,0,0,0,37162,74240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000199,4029150039819564,14,14,15963,0,0,0,18403,36864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000200,8693334142784407,16,16,28744,0,0,0,28281,56832,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,108206,0,0,61066,0,30046,0,0,0,8
24000201,44052186649375738,14,14,100796,0,0,0,74394,149504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000202,69817730973592184,30,30,116554,0,0,0,49652,100352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000203,22518522631070912,14,14,62582,0,0,0,40865,82432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000204,18924640359362441,20,20,57989,0,0,0,52164,104960,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000205,82263865501751388,22,22,116599,0,0,0,70740,141824,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,432824,0,0,244264,0,120184,0,0,0,32
24000206,78196013946189551,14,14,104044,0,0,0,31900,64000,0,0,0,0,0,0,0,0,0,366816,0,0,90496,0,119220,0,0,0,0,0,0,0,0,0,16
24000207,18982983321100236,26,26,56493,0,0,0,44479,89088,0,0,0,0,0,0,0,0,0,75669,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,5
24000208,37649370425913864,23,23,72983,0,0,0,37850,76288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000209,10435840154709802,14,14,37662,0,0,0,32767,66048,0,0,0,0,0,0,0,0,0,48498,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000210,49624504596186316,14,14,97738,0,0,0,51623,103424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000211,9663931557527592,14,14,37036,0,0,0,31541,63488,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000212,33609515285558117,14,14,78791,0,0,0,58433,117248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000213,14817380441945068,14,14,52681,0,0,0,49864,99840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000214,14509453444139634,30,30,52235,0,0,0,45662,91648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000215,13951052411894378,14,14,51471,0,0,0,45109,90624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000216,30954853760920612,14,14,81296,0,0,0,49925,100864,0,0,0,0,0,0,0,0,0,64737,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,1
24000217,35152508725262687,22,22,85766,0,0,0,51240,103424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000218,22395881300883957,18,18,44639,0,0,0,33966,68096,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,216412,0,0,122132,0,60092,0,0,0,16
24000219,21364790577926754,14,14,48398,0,0,0,27282,54784,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000220,26934236297021942,30,30,66281,0,0,0,50225,100864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000221,17217392926430964,52,52,56114,0,0,0,46026,92160,0,0,0,0,0,0,0,0,2,201356,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,23
24000222,19756379979716262,20,20,55640,0,0,0,50896,102400,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,324618,0,0,183198,0,90138,0,0,0,24
24000223,13897534072526768,59,59,43659,0,0,0,42729,86528,0,0,0,0,0,0,0,0,2,219500,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,25
24000224,30397651348960638,14,14,76572,0,0,0,54171,109056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000225,18002382524939370,14,14,64339,0,0,0,49134,98816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000226,81706970872470775,18,18,105004,0,0,0,19975,39936,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000227,4333596392757417,14,14,15576,0,0,0,21347,43008,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000228,13159735201221557,14,14,43799,0,0,0,46423,92672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000229,42435311165335857,19,19,111060,0,0,0,76386,153088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000230,12357678396573064,14,14,44865,0,0,0,67102,134656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000231,43422895102144054,24,24,107389,0,0,0,53837,107520,0,0,0,0,0,0,0,0,12,75553,0,0,17578,0,18039,324618,0,0,183198,0,90138,0,0,0,29
24000232,2633494642702979,14,14,9782,0,0,0,13778,27648,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000233,70348427463072556,22,22,186394,0,0,0,70478,142336,0,0,0,0,0,0,0,0,0,48778,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000234,79890015454503070,19,19,120174,0,0,0,38425,77312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000235,77701526801649847,14,14,111276,0,0,0,42312,84992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000236,78184668354593140,14,14,108021,0,0,0,40255,80896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000237,65040277573978237,14,14,101224,0,0,0,38368,76800,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000238,77090197431974767,14,14,104934,0,0,0,27899,55808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000239,67231480705061832,14,14,110657,0,0,0,31834,64000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000240,33728574497511239,27,27,67752,0,0,0,40205,80384,0,0,0,0,0,0,0,0,0,73827,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,2
24000241,25147066779951718,17,17,58083,0,0,0,37638,75264,0,0,0,0,0,0,0,0,2,49230,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,6
24000242,13635167992362725,19,19,49221,0,0,0,53447,107520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000243,28354089080834827,14,14,68320,0,0,0,41844,83456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000244,11125962004460694,35,35,32181,0,0,0,33718,67584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000245,77310905732939589,14,14,122086,0,0,0,69731,140288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000246,25860342458252462,14,14,66343,0,0,0,34723,69632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000247,19619173629372365,178,178,67853,0,0,0,46023,92160,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000248,20050929156728613,24,24,66203,0,0,0,61347,123392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000249,26328428510163434,14,14,67017,0,0,0,39803,79872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000250,42727612813537677,24,24,85801,0,0,0,52153,104448,0,0,0,0,0,0,0,0,2,595967,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000251,10228914461694855,14,14,37678,0,0,0,33207,66560,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000252,29603496122973643,14,14,67629,0,0,0,48233,96768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000253,28202939345012653,19,19,70312,0,0,0,41467,82944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000254,37006267454776575,19,19,91936,0,0,0,46983,93696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000255,68537800172831490,20,20,86373,0,0,0,65102,130560,0,0,0,0,0,0,0,0,4,1198351,0,0,35156,0,36078,108206,0,0,61066,0,30046,0,0,0,138
24000256,32813559376674282,29,29,77912,0,0,0,33623,67072,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,324618,0,0,183198,0,90138,0,0,0,24
24000257,27412320723260065,16,16,71447,0,0,0,57791,116224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000258,5949554203740370,14,14,20970,0,0,0,26094,52224,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000259,38131184916218914,14,14,106893,0,0,0,53911,108544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000260,32254631993125202,59,59,80619,0,0,0,54825,110080,0,0,0,0,0,0,0,0,0,199940,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000261,42491200613913158,14,14,116573,0,0,0,61686,123904,0,0,0,0,0,0,0,0,0,48178,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,2
24000262,80707951944248073,60,60,118166,0,0,0,43627,87552,0,0,0,0,0,0,0,0,0,202390,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000263,8407465290971715,14,14,31140,0,0,0,25011,50688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000264,49040605334043191,15,15,78654,0,0,0,57843,116224,0,0,0,0,0,0,0,0,2,597999,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000265,19361457528688488,14,14,69419,0,0,0,40330,80896,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000266,48852875291743760,15,15,81918,0,0,0,51380,102912,0,0,0,0,0,0,0,0,2,601531,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000267,31533024928835597,51,51,70977,0,0,0,47709,95232,0,0,0,0,0,0,0,0,0,278588,0,0,35156,0,36078,0,0,0,0,0,0,0,0,0,24
24000268,47682828165147840,23,23,127367,0,0,0,59602,119808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000269,26327203227325220,14,14,61754,0,0,0,50919,102912,0,0,0,0,0,0,0,0,0,367800,0,0,90496,0,119220,0,0,0,0,0,0,0,0,0,16
24000270,31992850548738865,51,51,100811,0,0,0,94846,190464,0,0,0,0,0,0,0,0,0,200879,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000271,79830922953335601,14,14,118357,0,0,0,32654,65024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000272,76154810613868673,14,14,136442,0,0,0,73961,148480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000273,80077145691435393,78,78,116152,0,0,0,40843,81920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000274,79600493436650346,30,30,119328,0,0,0,41952,84480,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000275,5298161136288871,14,14,20406,0,0,0,18341,36864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000276,39487783618398426,34,34,96384,0,0,0,64733,130048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000277,78715033484570187,14,14,119159,0,0,0,35865,71680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000278,46423005527091854,14,14,83678,0,0,0,40678,82432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000279,86910946109590802,19,19,105670,0,0,0,40192,80896,0,0,0,0,0,0,0,0,2,649398,0,0,35156,0,36078,54103,0,0,30533,0,15023,0,0,0,71
24000280,35216512271975658,23,23,85178,0,0,0,37843,75776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000281,81339265286264487,25,25,119524,0,0,0,44674,89600,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,270515,0,0,152665,0,75115,0,0,0,20
24000282,72635840291847336,20,20,103452,0,0,0,38706,77824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000283,153831419333961515,26,26,92770,0,0,0,95325,192000,0,0,0,0,0,0,0,0,12,3601966,0,0,105468,0,108234,324618,0,0,183198,0,90138,0,0,0,414
24000284,6879601214021801,14,14,24640,0,0,0,18555,37376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000285,83680962983828569,17,17,84536,0,0,0,63826,128000,0,0,0,0,0,0,0,0,6,1200003,0,0,35156,0,36078,162309,0,0,91599,0,45069,0,0,0,142
24000286,8734808241789351,23,23,31731,0,0,0,29436,59392,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000287,34786673732114344,14,14,81925,0,0,0,60670,121856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000288,63264504648472495,14,14,112214,0,0,0,49268,98816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000289,4879225893461783,15,15,15564,0,0,0,16145,32256,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,54103,0,0,30533,0,15023,0,0,0,4
24000290,56789157693877320,51,51,112704,0,0,0,60451,121344,0,0,0,0,0,0,0,0,0,199401,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000291,22134533705883704,14,14,72216,0,0,0,42315,84992,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000292,76335679706667927,23,23,108809,0,0,0,48599,97792,0,0,0,0,0,0,0,0,0,64644,0,0,22624,0,29805,0,0,0,0,0,0,0,0,0,1
24000293,14821714735508037,14,14,47400,0,0,0,36082,72192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000294,39948700906840902,14,14,78599,0,0,0,42782,86016,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000295,20308683249381963,24,24,53984,0,0,0,43486,87040,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,324618,0,0,183198,0,90138,0,0,0,24
24000296,52652286593871671,15,15,72822,0,0,0,47889,96768,0,0,0,0,0,0,0,0,2,601224,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
24000297,40626039464207241,14,14,73833,0,0,0,43335,87040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000298,18730756777513335,71,71,57364,0,0,0,49569,99328,0,0,0,0,0,0,0,0,0,216162,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000299,15399880747857399,14,14,54940,0,0,0,48614,97792,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000300,15176302733213467,14,14,53743,0,0,0,50928,102400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000301,12912706511287838,14,14,46419,0,0,0,31454,62976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000302,70435990978656369,24,24,86372,0,0,0,81061,162816,0,0,0,0,0,0,0,0,4,1203684,0,0,35156,0,36078,108206,0,0,61066,0,30046,0,0,0,138
24000303,14017258547643204,14,14,52354,0,0,0,46956,94208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000304,19229507462858251,72,72,62618,0,0,0,48837,98304,0,0,0,0,0,0,0,0,0,218701,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,21
24000305,22849349161918026,18,18,69583,0,0,0,53514,107008,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,216412,0,0,122132,0,60092,0,0,0,16
24000306,33350568859146009,56,56,71976,0,0,0,60398,120832,0,0,0,0,0,0,0,0,10,199034,0,0,17578,0,18039,270515,0,0,152665,0,75115,0,0,0,39
24000307,35339489051403893,14,14,76232,0,0,0,53554,107520,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000308,6493244732891491,14,14,24776,0,0,0,23962,48128,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000309,39321763957453202,51,51,102869,0,0,0,67463,135680,0,0,0,0,0,0,0,0,0,201487,0,0,17578,0,18039,0,0,0,0,0,0,0,0,0,19
24000310,36218379918618839,14,14,98745,0,0,0,52109,104448,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000311,16627050155097839,14,14,62625,0,0,0,45245,90624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24000312,48149181044511407,24,24,77552,0,0,0,75771,152064,0,0,0,0,0,0,0,0,2,603521,0,0,17578,0,18039,54103,0,0,30533,0,15023,0,0,0,69
